scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,listing_id
4.94,4.97,4.9,4.94,5.0,4.94,4.87,41455518
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41871902
4.9,5.0,5.0,5.0,5.0,5.0,4.9,41880370
5.0,5.0,4.8,5.0,5.0,4.9,4.9,41884430
5.0,5.0,5.0,5.0,5.0,4.93,4.93,41884825
3.33,4.17,4.0,4.17,3.33,4.0,3.67,41886110
4.78,4.87,4.89,4.87,4.89,4.95,4.75,41480171
4.92,4.92,4.62,4.92,4.92,4.69,4.92,41886216
4.54,4.54,4.38,4.85,4.62,4.69,4.31,41900467
5.0,5.0,4.9,5.0,5.0,5.0,5.0,41902490
5.0,5.0,5.0,5.0,5.0,4.71,4.79,41902798
4.94,4.82,4.88,5.0,5.0,4.94,4.88,41902921
5.0,5.0,5.0,5.0,5.0,4.75,4.75,41910266
5.0,5.0,5.0,5.0,5.0,5.0,4.33,41910293
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41910355
5.0,5.0,4.0,5.0,5.0,5.0,5.0,41910425
3.77,4.38,4.31,4.62,4.38,4.08,3.77,41910929
4.8,4.87,4.67,4.73,4.8,4.6,4.8,41911629
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41481163
4.75,4.83,4.75,5.0,4.92,4.33,4.75,41509873
4.75,4.92,4.92,5.0,5.0,4.42,4.83,41528983
4.92,4.96,4.83,5.0,5.0,4.54,4.92,41911779
4.91,4.91,5.0,4.91,4.91,4.91,4.91,41914303
5.0,4.94,4.94,5.0,5.0,4.94,5.0,41533106
4.93,4.9,4.9,4.79,4.92,4.97,4.73,41535491
5.0,5.0,5.0,5.0,5.0,5.0,4.0,41552402
4.82,4.87,4.79,4.87,4.87,4.87,4.76,41927482
4.97,4.98,4.89,4.98,4.97,4.97,4.89,41561598
4.89,4.78,4.67,5.0,5.0,5.0,4.44,41568632
4.71,4.69,4.84,4.61,4.55,4.82,4.53,41594357
5.0,5.0,4.5,5.0,5.0,5.0,5.0,41602659
4.8,5.0,4.9,4.8,5.0,5.0,4.6,41616655
4.88,4.9,4.92,4.73,4.77,4.96,4.67,41618243
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41945687
3.0,4.0,5.0,5.0,5.0,1.0,3.0,41947305
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41968147
4.83,4.87,4.89,4.74,4.57,4.78,4.74,41973396
4.98,4.99,4.98,4.99,4.99,4.98,4.94,41618563
4.57,4.78,4.74,4.7,4.65,4.96,4.61,41620006
4.6,4.5,5.0,4.6,4.5,5.0,4.5,41620772
4.25,4.25,4.25,4.58,4.58,4.17,4.33,41620912
5.0,4.93,4.73,4.93,5.0,5.0,5.0,41642496
4.2,4.12,4.64,4.12,3.92,4.48,4.0,41973563
4.0,5.0,4.0,5.0,4.5,5.0,4.0,41976810
4.92,4.92,4.89,5.0,5.0,4.89,4.89,41997586
4.83,4.87,4.74,4.61,5.0,4.87,4.74,41643605
4.72,4.9,4.83,4.62,4.86,4.17,4.62,42000500
4.96,5.0,4.92,5.0,5.0,5.0,4.84,42002550
4.81,4.92,4.89,4.95,4.95,4.73,4.7,42027507
5.0,5.0,4.67,4.67,5.0,5.0,4.67,42035537
5.0,5.0,5.0,5.0,5.0,5.0,4.5,42035578
4.0,5.0,5.0,5.0,5.0,5.0,5.0,42035664
4.94,4.92,4.84,4.95,5.0,4.84,4.86,41660507
4.87,4.92,4.89,4.95,4.95,4.93,4.78,42044330
4.85,4.89,4.72,4.95,4.98,4.85,4.8,42076047
5.0,5.0,5.0,5.0,5.0,3.0,5.0,42077271
4.74,4.84,4.64,4.88,4.96,4.54,4.71,41662832
4.22,4.56,4.22,4.56,4.44,4.78,4.56,41669193
4.67,4.82,4.87,5.0,4.95,4.38,4.62,41693169
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41708809
4.4,4.2,4.2,4.7,4.8,3.6,3.9,41719893
5.0,5.0,5.0,3.67,4.67,4.67,4.33,41737297
4.0,4.2,4.2,4.0,3.4,4.2,3.2,41756352
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41756386
5.0,5.0,5.0,5.0,5.0,4.0,4.5,42077586
5.0,4.5,5.0,5.0,5.0,4.5,5.0,42077696
4.46,4.58,4.39,4.85,4.83,4.66,4.42,42090152
4.98,4.98,4.98,4.96,4.98,4.84,4.94,41784722
3.0,4.0,2.5,5.0,4.0,4.0,2.5,41789012
4.95,4.9,4.81,4.9,4.9,4.52,4.62,41792005
4.0,4.0,3.67,4.0,4.33,4.67,3.33,42093111
4.86,4.89,4.8,4.93,4.95,4.76,4.82,42097144
5.0,5.0,5.0,5.0,5.0,5.0,5.0,41799036
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42403118
4.85,4.88,4.91,4.91,4.87,4.85,4.79,42414675
3.5,5.0,3.0,4.0,4.0,5.0,4.5,42426693
1.0,1.0,1.0,1.0,1.0,5.0,5.0,42427889
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42428071
4.65,4.47,4.56,4.88,4.85,4.85,4.56,42450317
4.48,4.6,4.67,4.73,4.83,4.63,4.43,42098378
3.67,4.67,4.67,3.67,3.67,4.33,4.0,42104804
4.78,4.72,4.65,4.97,4.66,4.91,4.71,42108143
4.98,4.98,4.99,4.98,4.98,4.92,4.92,42455100
4.75,5.0,4.5,4.75,5.0,5.0,5.0,42471401
4.75,4.5,4.5,4.75,4.5,5.0,4.25,42113240
3.33,3.33,3.0,3.67,3.67,3.67,3.67,42114303
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42122222
4.99,4.99,5.0,4.99,5.0,4.89,4.96,42142600
4.0,4.25,4.25,5.0,4.5,5.0,4.25,42508017
5.0,5.0,5.0,5.0,5.0,4.97,4.94,42509731
4.89,4.94,4.89,4.93,4.95,4.96,4.81,42156774
5.0,4.95,4.68,4.89,4.84,5.0,4.89,42181134
4.81,4.67,4.44,4.93,4.88,4.88,4.77,42181422
4.5,5.0,5.0,5.0,4.0,4.5,4.5,42195424
4.87,4.94,4.94,4.98,4.94,4.73,4.86,42197468
4.8,4.94,4.88,4.76,4.94,4.82,4.72,42514649
5.0,5.0,4.94,4.78,4.94,5.0,4.94,42534378
4.5,4.5,4.5,5.0,5.0,5.0,5.0,42536970
4.5,4.5,4.5,4.5,4.5,4.5,4.5,42557661
5.0,4.91,5.0,4.91,5.0,4.82,4.82,42566678
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42566704
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42566712
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42566739
3.0,3.0,3.5,3.0,3.0,5.0,2.5,42566754
3.0,5.0,5.0,5.0,5.0,3.0,3.0,42566768
5.0,5.0,5.0,5.0,5.0,5.0,4.0,42566771
4.0,5.0,5.0,4.0,5.0,5.0,4.0,42566786
4.94,5.0,4.97,5.0,4.97,4.5,4.88,42573566
5.0,4.8,5.0,5.0,5.0,5.0,5.0,42199778
4.99,4.96,4.94,4.98,5.0,4.98,4.96,42588723
4.82,4.82,4.76,4.9,4.92,4.85,4.81,42598993
4.33,4.33,4.33,4.67,5.0,5.0,4.0,42201555
3.98,4.2,4.25,4.58,4.18,4.63,4.08,42611298
4.66,4.79,4.66,4.89,4.7,4.95,4.72,42213121
5.0,5.0,5.0,5.0,5.0,4.0,4.0,42234877
5.0,4.95,5.0,4.9,5.0,4.75,4.9,42251978
4.65,4.7,4.65,4.9,4.85,4.8,4.65,42638201
4.89,4.91,4.83,4.94,4.97,4.92,4.77,42276669
4.68,4.81,4.61,4.89,4.75,4.92,4.67,42279886
4.64,4.73,4.55,4.82,4.91,4.73,4.36,42281026
4.87,4.91,4.79,4.86,4.96,4.73,4.83,42309994
4.61,4.89,4.89,4.72,4.61,4.28,4.56,42315805
4.5,4.5,4.7,4.5,4.5,4.7,4.5,42322642
4.36,4.29,4.57,4.5,4.43,4.14,4.14,42324385
4.29,4.29,4.29,4.86,4.71,4.29,4.29,42325084
4.53,4.67,4.67,5.0,4.87,4.67,4.93,42325585
4.91,4.91,4.82,5.0,4.91,4.82,4.82,42348297
4.75,4.67,4.5,4.92,4.92,4.83,4.5,42351786
4.75,4.86,4.73,4.93,4.9,4.19,4.78,42361025
4.46,4.7,4.39,4.78,4.63,4.8,4.5,42674499
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42688978
5.0,5.0,5.0,5.0,5.0,5.0,4.0,42689499
4.8,4.9,4.9,4.9,5.0,4.5,4.5,42704241
4.85,4.92,4.8,4.96,4.95,4.82,4.85,42737135
4.5,4.6,4.7,4.6,4.2,4.1,4.7,42743155
4.0,5.0,4.0,5.0,4.5,5.0,4.5,42757880
4.94,4.88,5.0,4.82,5.0,4.47,4.88,42366362
4.83,4.72,4.67,5.0,5.0,4.78,4.78,42386552
4.6,4.73,4.77,4.5,4.67,4.27,4.4,42794248
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42395555
5.0,5.0,5.0,4.0,4.0,4.0,4.0,42401598
4.33,4.67,5.0,4.67,4.33,4.67,3.67,42401687
5.0,5.0,5.0,5.0,5.0,5.0,4.5,42401841
4.33,4.33,3.33,4.78,4.56,5.0,4.67,43134072
4.71,4.86,4.71,4.95,4.91,4.83,4.73,43149173
4.83,4.81,4.78,5.0,4.94,4.72,4.75,42795682
1.0,2.0,4.0,1.0,1.0,4.0,2.0,42812355
4.8,4.73,4.67,4.67,4.8,4.8,4.87,42892605
4.5,5.0,5.0,5.0,4.5,5.0,3.5,42899150
4.9,4.98,4.83,4.93,5.0,4.6,4.87,43164062
4.9,4.94,4.69,5.0,5.0,4.71,4.85,42900122
4.14,4.57,4.19,4.24,4.67,4.9,4.05,42910760
5.0,5.0,4.5,4.5,5.0,5.0,5.0,42920816
4.8,4.87,4.71,4.8,4.96,4.93,4.8,43196007
4.8,4.89,4.82,4.95,4.92,4.71,4.76,42929197
4.73,4.82,4.76,4.72,4.85,4.92,4.69,43196556
1.0,1.0,1.0,2.0,1.0,5.0,1.0,43250054
4.0,5.0,5.0,5.0,4.0,5.0,5.0,43255785
4.95,4.95,4.84,5.0,5.0,4.58,4.89,42933476
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42936720
3.33,3.67,3.0,4.33,4.0,3.67,2.67,42936764
5.0,5.0,5.0,5.0,5.0,5.0,5.0,42936800
4.94,4.97,4.97,4.98,4.96,4.94,4.79,43292649
4.72,4.64,4.8,4.72,4.96,4.6,4.72,43311357
4.81,4.92,4.92,4.96,4.96,4.19,4.85,43336944
4.91,4.91,4.85,4.96,4.98,4.81,4.85,42949553
4.9,4.95,4.94,4.99,4.97,4.81,4.78,42951790
4.83,4.89,4.89,4.94,4.88,4.96,4.81,43346710
4.92,4.95,4.92,4.96,4.98,4.84,4.8,42952113
4.88,4.93,4.82,4.83,4.92,4.85,4.82,43350637
4.88,4.96,4.92,4.99,5.0,4.94,4.84,42952568
4.86,4.88,4.86,4.98,4.98,4.88,4.79,42953341
4.89,4.87,4.87,4.96,4.97,4.98,4.8,43358309
4.84,4.9,4.96,4.96,4.98,4.24,4.65,43380673
4.86,4.91,4.96,4.97,4.97,4.78,4.8,43412748
4.89,4.91,4.91,4.95,5.0,4.83,4.79,42953577
4.93,4.98,4.88,4.93,4.98,4.9,4.88,42962445
4.96,4.93,4.92,4.96,4.98,4.83,4.87,42962600
4.98,4.97,4.93,5.0,5.0,5.0,4.77,42971032
4.09,4.36,4.09,4.82,4.64,3.64,4.36,43414161
4.9,4.85,4.79,4.92,4.92,4.9,4.82,43415181
4.98,4.85,4.73,5.0,4.93,4.78,4.92,43415244
4.91,4.87,4.89,4.89,4.94,4.94,4.77,43422337
4.94,4.97,4.98,4.98,4.95,4.99,4.92,43431634
5.0,5.0,5.0,4.0,3.0,5.0,5.0,42986719
5.0,5.0,5.0,5.0,5.0,5.0,5.0,43030460
4.83,4.92,4.9,4.96,4.94,4.67,4.82,43442679
4.7,4.81,4.74,4.96,4.96,4.44,4.7,43055338
5.0,5.0,5.0,5.0,5.0,3.5,4.0,43094362
4.27,4.55,4.18,4.64,4.64,4.45,4.45,43098894
4.4,4.8,3.9,4.1,4.1,4.4,4.4,43113021
4.67,4.67,4.56,4.78,4.89,4.22,4.67,43118752
4.12,4.41,4.06,4.59,4.47,4.0,4.53,43118876
4.8,4.69,4.77,4.92,4.87,4.87,4.69,44135080
4.63,4.68,4.26,4.63,4.79,4.95,4.42,44136045
4.61,4.63,4.6,4.87,4.78,4.91,4.62,44145458
5.0,5.0,4.0,5.0,5.0,5.0,5.0,44161649
4.61,4.5,4.61,4.56,4.89,4.89,4.17,44162119
5.0,5.0,5.0,5.0,5.0,4.86,4.86,44163692
5.0,4.92,5.0,5.0,5.0,4.92,5.0,44167294
5.0,5.0,4.33,5.0,5.0,5.0,5.0,44189377
4.54,4.62,4.62,4.69,4.85,4.54,4.54,44203673
5.0,5.0,5.0,5.0,5.0,5.0,5.0,44206651
4.92,4.97,4.92,4.87,4.97,4.97,4.72,44213093
4.84,4.88,4.84,4.84,4.96,4.84,4.6,44213095
4.67,5.0,5.0,5.0,5.0,5.0,4.67,44213097
4.9,4.93,4.88,4.9,4.95,4.83,4.68,44213162
4.76,4.82,4.74,4.96,4.98,4.96,4.82,43489645
4.83,4.94,4.75,4.99,4.96,4.95,4.77,44233734
4.92,4.89,4.92,4.92,4.97,4.89,4.56,43498654
4.79,4.88,4.84,4.88,4.86,4.93,4.75,44234449
4.75,4.74,4.73,4.89,4.85,4.93,4.68,44234840
4.89,4.84,4.84,4.89,5.0,4.89,4.53,43514955
4.92,4.81,4.72,4.92,4.94,4.92,4.86,43518441
4.86,4.89,4.86,4.9,4.9,4.94,4.84,43532857
5.0,5.0,5.0,5.0,5.0,5.0,5.0,43543457
5.0,5.0,5.0,5.0,5.0,5.0,4.0,43544239
4.99,4.98,4.92,4.99,4.98,4.95,4.91,43555956
4.85,4.87,4.75,4.91,4.96,4.96,4.73,44252444
5.0,5.0,5.0,5.0,5.0,5.0,5.0,44259231
4.98,4.96,4.98,5.0,4.99,4.96,4.94,43576117
5.0,5.0,5.0,5.0,5.0,5.0,4.83,44259635
5.0,5.0,5.0,5.0,5.0,4.75,4.5,43594534
4.78,4.81,4.76,4.9,4.93,4.91,4.67,44292481
4.79,4.88,4.77,4.92,4.95,4.97,4.76,44305841
4.94,4.96,4.85,4.94,5.0,5.0,4.85,43600854
4.9,4.94,4.61,5.0,5.0,5.0,4.81,43602799
4.91,4.89,4.83,4.96,4.99,4.88,4.92,44307585
4.94,4.95,4.9,4.99,5.0,4.93,4.86,44322872
4.32,4.51,4.43,4.51,4.47,4.82,4.42,44344194
4.76,4.85,4.75,4.81,4.83,4.82,4.79,44375009
4.68,4.83,4.84,4.91,4.99,4.87,4.66,44402955
5.0,5.0,4.5,5.0,5.0,5.0,4.5,43638215
4.74,4.84,4.79,4.92,4.83,4.95,4.68,43638464
5.0,5.0,4.88,5.0,5.0,5.0,5.0,44419368
4.7,4.75,4.63,4.99,4.93,4.93,4.65,43638644
4.99,4.99,4.97,4.97,4.99,5.0,4.95,44433063
4.74,4.9,4.8,4.95,4.85,4.79,4.72,44446862
4.81,4.93,4.92,4.96,4.96,4.22,4.85,43653015
4.8,4.95,4.72,4.72,4.86,4.82,4.8,43662803
4.85,4.86,4.94,4.88,4.98,4.37,4.74,43689052
4.76,4.88,5.0,4.94,5.0,4.47,4.76,43691686
4.88,4.94,4.98,4.98,4.99,4.54,4.81,43701611
4.75,4.78,4.84,4.85,4.89,4.35,4.78,43702402
4.5,4.75,4.5,4.75,5.0,5.0,4.5,43708914
4.57,4.63,4.23,4.63,4.86,4.66,4.46,43756594
4.86,4.88,4.91,4.97,4.92,4.8,4.66,44451347
4.33,4.33,4.33,4.33,4.67,4.33,4.67,44472765
3.0,5.0,2.0,5.0,4.0,5.0,4.0,44472783
4.5,5.0,5.0,5.0,5.0,4.0,4.5,44472823
3.0,2.0,5.0,2.0,5.0,5.0,3.0,44472881
4.5,4.92,4.25,4.75,4.92,4.92,4.67,43765833
4.71,4.65,4.76,4.94,5.0,5.0,4.76,43767503
5.0,5.0,4.92,5.0,5.0,5.0,4.92,43777047
3.88,4.29,4.53,4.41,4.71,4.53,4.0,43778066
4.88,4.9,4.88,4.9,4.93,4.82,4.71,44490049
4.88,4.88,4.92,4.96,4.98,4.98,4.87,43789677
4.7,4.78,4.48,4.91,4.93,4.87,4.75,43803025
4.5,5.0,5.0,5.0,5.0,4.0,4.5,43806243
4.94,4.91,5.0,4.97,4.98,4.88,4.95,43816726
5.0,5.0,4.67,5.0,5.0,5.0,5.0,44522611
4.93,4.96,4.97,4.94,4.95,4.77,4.84,43818411
4.97,4.96,4.97,4.99,4.99,4.97,4.96,44535810
4.75,4.81,4.69,5.0,5.0,4.94,4.88,44553777
5.0,5.0,5.0,5.0,5.0,5.0,5.0,43835007
4.94,4.95,4.99,4.98,4.98,4.97,4.9,43835556
4.3,4.6,4.57,4.68,4.78,4.48,4.52,44557865
4.78,4.83,4.66,4.96,4.94,4.96,4.8,44557909
5.0,5.0,5.0,5.0,5.0,5.0,5.0,44566657
3.0,3.0,4.5,5.0,5.0,1.0,2.5,44566720
5.0,5.0,4.0,5.0,5.0,5.0,4.5,44566726
5.0,5.0,5.0,5.0,5.0,5.0,4.8,44595752
4.9,4.93,4.92,4.91,4.78,4.97,4.82,43848129
4.79,4.89,4.93,4.82,4.92,4.54,4.69,44633608
4.5,4.63,4.13,4.5,4.88,5.0,4.38,43870930
4.35,4.46,4.3,4.63,4.63,4.24,4.46,44665594
5.0,4.92,4.58,5.0,5.0,5.0,5.0,43872717
4.98,4.94,4.98,4.98,4.95,4.89,4.91,44675774
5.0,5.0,4.63,5.0,5.0,5.0,4.75,43876715
4.89,4.93,4.86,4.95,4.95,5.0,4.84,43877038
4.67,5.0,5.0,5.0,5.0,4.67,4.67,43898901
4.94,4.96,4.95,4.96,4.97,4.86,4.93,44680198
4.0,4.0,4.5,5.0,5.0,4.5,3.0,44697481
4.87,4.9,4.87,4.9,4.87,4.9,4.73,43899284
4.94,4.94,4.96,4.96,4.98,4.84,4.85,43986433
4.75,4.72,4.6,4.87,4.88,4.49,4.57,44033952
5.0,5.0,4.33,5.0,5.0,4.67,5.0,44697869
5.0,4.9,4.9,4.7,4.7,4.5,5.0,44839791
4.93,4.96,4.89,4.89,4.93,4.93,4.93,44952202
4.93,5.0,4.93,5.0,5.0,4.71,4.86,44971476
5.0,5.0,5.0,5.0,5.0,4.5,5.0,45000378
4.74,4.79,4.74,4.68,4.79,4.74,4.58,44045740
4.98,5.0,4.97,5.0,4.97,4.75,4.9,45009173
4.95,5.0,4.98,5.0,4.99,4.74,4.89,45099241
3.67,3.5,4.33,3.67,3.67,4.83,4.0,45102210
4.39,4.57,4.87,4.96,4.83,4.78,4.43,44051925
4.89,5.0,5.0,5.0,5.0,4.89,4.89,44058297
5.0,5.0,5.0,5.0,5.0,5.0,4.95,44063437
4.63,4.63,4.75,4.63,4.75,4.25,4.75,44066069
5.0,5.0,5.0,4.93,5.0,5.0,5.0,44085884
4.5,4.62,4.38,4.75,4.64,4.7,4.51,44113617
4.5,4.59,4.26,4.73,4.74,4.74,4.51,44114462
5.0,5.0,5.0,5.0,5.0,5.0,4.67,44115433
4.69,4.58,4.5,4.73,4.85,4.69,4.38,44116982
4.69,4.82,4.69,4.88,4.74,4.7,4.69,44124151
5.0,5.0,5.0,5.0,5.0,5.0,3.0,45153834
4.59,4.67,4.87,4.68,4.46,4.89,4.41,45172935
4.58,4.37,4.68,4.47,4.21,4.58,4.53,45177129
4.69,4.8,4.75,4.78,4.79,4.91,4.59,44126327
4.54,4.72,4.68,4.74,4.85,4.77,4.5,45177174
4.83,4.9,4.82,4.83,4.83,4.97,4.7,44126335
4.8,4.84,4.82,4.87,4.87,4.95,4.71,44126353
4.83,4.71,4.67,4.92,4.92,4.67,4.46,44132383
5.0,5.0,5.0,5.0,4.97,4.97,4.93,45370544
4.66,4.73,4.72,4.75,4.71,4.91,4.66,45399688
4.83,4.81,4.9,4.94,4.85,4.83,4.69,45214721
4.89,5.0,5.0,5.0,4.89,4.89,5.0,45237690
4.96,4.95,4.98,4.95,4.98,4.66,4.86,45241534
5.0,5.0,5.0,5.0,5.0,5.0,5.0,45250313
4.51,4.69,4.4,4.86,4.83,4.72,4.54,45259783
4.52,4.54,4.46,4.75,4.81,4.23,4.33,45401270
4.75,4.83,4.58,4.75,4.92,4.33,4.75,45267441
4.83,4.8,4.83,4.85,4.88,4.68,4.73,45267938
4.88,4.88,4.5,4.88,5.0,4.38,4.38,45281916
5.0,5.0,5.0,5.0,4.88,5.0,5.0,45413453
5.0,5.0,5.0,5.0,5.0,4.73,4.91,45301793
4.88,4.84,4.91,4.95,4.88,4.72,4.75,45303919
4.93,4.95,4.93,4.98,4.97,4.8,4.88,45304237
4.95,4.95,4.93,4.99,4.95,4.85,4.91,45304453
4.91,4.91,4.89,5.0,4.96,4.77,4.82,45304613
4.8,4.87,4.86,4.88,4.94,4.77,4.81,45328855
4.6,5.0,4.1,4.5,5.0,4.9,4.8,45414008
4.84,4.82,4.79,4.92,4.85,4.71,4.69,45329300
4.78,4.92,4.62,4.98,4.98,4.86,4.88,45423930
5.0,5.0,5.0,5.0,5.0,5.0,5.0,45424624
4.77,4.64,4.73,5.0,4.95,4.32,4.5,45334247
4.95,4.89,5.0,4.88,4.92,4.82,4.86,45337459
4.88,4.84,4.65,4.96,4.88,4.86,4.9,45368483
4.0,4.0,5.0,4.0,5.0,5.0,4.0,46002551
4.88,5.0,4.75,5.0,5.0,4.88,4.88,46026541
4.92,4.92,4.75,4.92,5.0,5.0,4.75,46036579
4.29,4.35,4.21,4.47,4.44,4.26,4.32,46037709
4.95,4.97,4.97,4.95,4.99,4.93,4.93,45453685
5.0,5.0,5.0,5.0,5.0,5.0,5.0,45455836
4.82,4.89,4.63,4.84,4.95,4.82,4.87,46050508
4.87,4.83,4.91,4.96,5.0,4.52,4.87,46053960
5.0,5.0,5.0,5.0,5.0,4.43,4.71,46065519
4.0,5.0,5.0,5.0,5.0,5.0,3.0,45463788
4.78,4.82,4.75,4.89,4.89,4.93,4.76,45465696
4.0,4.0,4.0,5.0,4.0,4.33,4.0,45481169
4.6,4.71,4.54,4.83,4.77,4.85,4.47,46072683
4.85,4.84,4.87,4.88,4.84,4.96,4.81,46082311
4.66,4.8,4.76,4.67,4.84,4.21,4.57,45493080
4.78,4.9,4.55,4.96,4.96,4.9,4.92,46088233
5.0,5.0,4.67,5.0,5.0,5.0,5.0,45494553
4.78,4.8,4.65,5.0,4.87,4.82,4.69,46090808
4.8,4.87,4.76,4.91,4.87,4.95,4.82,46091235
4.66,4.77,4.51,4.95,4.89,4.82,4.71,46106793
4.76,4.75,4.45,4.96,4.9,4.8,4.68,46107192
4.68,4.76,4.57,4.95,4.9,4.69,4.71,46107325
4.95,4.89,4.84,4.89,4.92,4.97,4.89,45494623
4.5,4.75,4.5,5.0,4.75,5.0,4.0,45495441
4.0,4.5,4.0,5.0,4.0,4.5,4.5,45505018
4.76,4.86,4.7,4.9,4.87,4.9,4.76,45512087
4.92,4.97,4.91,4.93,4.98,4.72,4.85,45515581
4.5,4.6,4.83,4.69,4.91,4.77,4.46,45530485
4.86,4.91,4.86,4.8,4.85,4.94,4.82,46116148
4.86,4.82,4.71,4.86,4.89,4.93,4.89,46155097
4.63,4.68,4.37,4.95,4.89,4.89,4.32,46178271
4.98,4.98,4.94,4.96,4.98,4.96,4.9,45546582
4.72,4.84,4.78,5.0,5.0,4.75,4.56,46200177
4.86,4.86,4.75,4.86,4.86,4.86,4.5,45564076
5.0,5.0,5.0,5.0,5.0,5.0,5.0,46217305
4.88,4.81,4.88,4.94,5.0,4.63,4.75,45565646
4.71,4.73,4.53,4.91,4.94,4.82,4.74,45578959
4.86,5.0,4.96,4.96,4.89,4.64,4.86,45609760
5.0,4.98,5.0,5.0,5.0,4.98,4.89,45638499
5.0,5.0,5.0,5.0,5.0,4.53,4.87,46242944
4.29,4.43,4.71,4.57,4.43,4.14,4.14,45638810
4.63,4.74,4.89,4.89,4.95,4.0,4.32,46276229
4.69,4.85,4.85,4.92,4.69,4.62,4.77,45642102
4.88,4.88,4.87,4.92,4.92,4.92,4.85,46278553
4.84,4.9,4.75,4.92,4.9,4.91,4.83,45649212
4.84,4.91,4.83,4.93,4.86,4.98,4.78,45653951
4.96,4.98,4.98,4.97,4.93,4.78,4.85,45686609
4.78,4.73,4.67,4.96,4.98,4.27,4.78,46280796
4.4,4.6,4.4,5.0,4.4,4.6,4.2,46282113
4.3,4.5,4.0,4.2,4.5,4.6,4.5,46295164
4.6,4.65,4.5,4.5,4.4,4.55,4.2,46297396
4.9,4.91,4.8,4.99,4.96,4.95,4.79,46316297
4.73,4.93,4.6,4.87,4.73,5.0,4.4,46332709
4.95,4.98,4.95,4.96,5.0,4.99,4.9,46339429
5.0,5.0,4.94,5.0,5.0,4.81,4.9,45704307
5.0,5.0,5.0,5.0,5.0,5.0,5.0,46348937
4.83,4.95,4.7,4.96,4.91,4.95,4.81,45712121
4.85,4.8,4.85,4.83,4.94,4.85,4.81,45712688
4.53,4.57,4.49,4.55,4.91,4.68,4.43,46371937
5.0,4.5,4.5,5.0,5.0,5.0,4.5,45713344
4.89,5.0,4.78,4.89,5.0,5.0,4.78,45719938
4.33,4.5,4.42,4.83,4.83,4.75,4.25,45726064
5.0,4.0,5.0,5.0,5.0,5.0,5.0,45726663
4.25,4.25,4.0,5.0,4.75,5.0,3.75,45726677
4.86,5.0,4.93,5.0,4.93,4.93,4.71,45731449
4.6,5.0,4.0,5.0,4.8,4.8,4.4,46379688
4.81,4.82,4.82,4.94,4.85,4.91,4.84,45768095
4.59,4.59,4.57,4.92,4.96,4.94,4.55,45770897
4.89,4.98,4.8,4.98,4.98,4.91,4.93,45774105
4.54,4.59,4.56,4.77,4.74,4.87,4.49,45784151
4.0,4.0,3.67,4.33,4.33,4.0,4.0,46393717
4.85,4.92,4.85,4.92,5.0,5.0,4.92,46401985
4.86,4.92,4.77,4.98,4.96,4.97,4.79,46412765
4.66,4.76,4.55,4.87,4.87,4.85,4.6,46414655
4.96,4.98,4.95,4.96,4.96,5.0,4.89,45784632
4.66,4.81,4.7,4.94,4.92,4.89,4.75,45786059
4.77,4.74,4.9,4.87,4.81,4.32,4.58,45788381
4.8,4.93,4.91,4.88,4.94,4.54,4.82,46416869
4.93,4.93,4.86,4.79,4.86,5.0,4.79,45796279
4.97,4.97,4.99,4.99,4.99,4.94,4.91,45798133
4.69,4.87,4.64,4.88,4.96,4.07,4.66,46431345
4.79,4.79,4.63,4.96,4.92,4.75,4.83,45798672
4.95,4.96,4.91,4.92,4.98,4.78,4.81,45801910
5.0,5.0,4.86,4.86,4.71,4.86,4.86,46467879
4.8,4.86,4.55,4.96,4.91,4.77,4.79,46469381
4.8,4.8,4.6,5.0,5.0,5.0,4.4,46472439
4.78,4.87,4.85,4.88,4.82,4.83,4.62,46491381
4.68,4.68,4.71,4.7,4.8,4.81,4.48,46491392
4.8,4.81,4.78,4.83,4.86,4.86,4.65,46491411
4.81,4.89,4.87,4.84,4.8,4.92,4.6,46491425
4.68,4.74,4.69,4.76,4.84,4.88,4.52,46491432
4.76,4.78,4.75,4.82,4.83,4.88,4.65,46491438
4.0,4.0,5.0,5.0,4.0,5.0,3.0,46505441
4.58,4.61,4.58,4.86,4.83,4.89,4.69,45812538
4.66,4.7,4.7,4.9,4.87,4.89,4.71,45826171
4.76,4.73,4.73,4.9,4.83,4.85,4.56,45826341
4.49,4.64,4.49,4.74,4.82,4.72,4.59,45826931
